video_id,clip_max_similarity,clip_mean_similarity,clickbait_label
561BRxPJetA,0.2633218765258789,0.21498340368270874,1
1I6HmFqzH00,0.22251644730567932,0.17687766253948212,1
T7B4gDpqGxw,0.3526362180709839,0.29070335626602173,1
1XDiceNg6lI,0.3244916796684265,0.22514891624450684,1
n1bvzFEZ3fo,0.3498988151550293,0.2581230700016022,1
MXxqSySSQ28,0.29361382126808167,0.22824591398239136,1
IM-X5XCg1Yk,0.3418693542480469,0.27020466327667236,1
xnY7rdNUNZA,0.32848307490348816,0.23211753368377686,1
xgmiY13DC5E,0.3032304644584656,0.22588644921779633,1
dbX-Bby7xW8,0.27621522545814514,0.22668388485908508,1
YLSnD7BWmhE,0.19868414103984833,0.1526850163936615,1
TEKNcxnHuA8,0.27449285984039307,0.21989163756370544,1
yznsqlv1VzA,0.2864995002746582,0.1998656839132309,1
hXUQEryyeXc,0.23294229805469513,0.20088699460029602,1
e_6y9D7bABc,0.30604273080825806,0.23857632279396057,1
rN72YawVVCY,0.3354455828666687,0.26269790530204773,1
C7T9l67T5AM,0.31600090861320496,0.2616930902004242,1
P8okz_7vDg0,0.3561015725135803,0.2730811834335327,1
HFa8Cc243zE,0.3019564747810364,0.21926790475845337,1
NpdZjIAxuj0,0.3104749917984009,0.23993909358978271,1
gAy4GA-fjMU,0.2881244421005249,0.24509787559509277,1
2Zynpi4ca28,0.31006693840026855,0.2619412839412689,1
6BlcZ3u03h4,0.29477256536483765,0.24032722413539886,1
_TUgfQQSPtM,0.3354080617427826,0.23654238879680634,1
EantKtuyVRM,0.359080970287323,0.2539770007133484,1
OgxyySvmYtQ,0.31598904728889465,0.23317809402942657,1
KodcXebVNic,0.3762025237083435,0.2653718888759613,1
zO5FutVc1dA,0.33872538805007935,0.2642152011394501,1
h4aHgKxnrNM,0.35652410984039307,0.2812660038471222,1
Ub6kFCsTvL8,0.3269208073616028,0.20657871663570404,1
HV9z9w6CxvM,0.2997590899467468,0.23524685204029083,1
l9g-S0gMQT0,0.28255322575569153,0.21191637217998505,1
5ZVj4rGCRV4,0.2556958794593811,0.19243940711021423,1
jaVam_vwFVU,0.34304511547088623,0.264262318611145,1
rRdPGfX7DQM,0.3236538767814636,0.2652948498725891,1
SctTrHZ0X0g,0.28333669900894165,0.22620393335819244,1
XiJgmOglOsY,0.3267807066440582,0.2532588541507721,1
X4BM8eRNNdY,0.3083667755126953,0.2735099792480469,1
yC6duKkhPAY,0.30142849683761597,0.20269444584846497,1
oio9PFU-KDI,0.24021849036216736,0.19404177367687225,1
ayf-Zc0c9wU,0.3728322684764862,0.30226099491119385,1
0mvCw-kAv98,0.33161836862564087,0.2474045306444168,1
rRc1AmRvafE,0.32672905921936035,0.26409488916397095,1
QWuXUVlmTO8,0.380138635635376,0.2803914248943329,1
STtLRNGMa10,0.3330501317977905,0.2707059383392334,1
705gE03_EUk,0.3222406506538391,0.2679043114185333,1
3rik2AbRYtc,0.3211355209350586,0.23077693581581116,1
AZ71NT3l2ec,0.3595097064971924,0.2941265106201172,1
jGA-o6dn9gk,0.3488087058067322,0.30171072483062744,1
bSJTZmmCWQc,0.366603821516037,0.2917749881744385,1
i9zIN8YqBvc,0.32232940196990967,0.27974462509155273,1
Xt5CgwkOT38,0.31796547770500183,0.2626550793647766,1
ZIx2mck0jcU,0.3603823781013489,0.29713937640190125,1
IBlJ_0dMypM,0.3335039019584656,0.26974883675575256,1
JlaYy7uN-aI,0.3450824022293091,0.2843596339225769,1
MvOoRbwC5io,0.32057836651802063,0.22729146480560303,1
_3OKNtUtmuw,0.3037586212158203,0.2666243016719818,1
vfC4M1IBGok,0.35313981771469116,0.2774248719215393,1
GLErBKAQlU8,0.3696643114089966,0.26673904061317444,1
wci_QGi6ZHI,0.3765851557254791,0.25908246636390686,1
4Z-90dBlxM0,0.3825869560241699,0.2871100604534149,1
gFPN7l8XTJQ,0.327432245016098,0.27250146865844727,1
I0-gTSPfEqc,0.3148975968360901,0.25024521350860596,1
PES1R3KT7TY,0.2986665964126587,0.24464991688728333,1
tRIfyjgntSA,0.35029178857803345,0.28024038672447205,1
y1dL0KgKMPo,0.34959548711776733,0.2753779888153076,1
sJNe8xkV7eA,0.37112361192703247,0.28939926624298096,1
RSyf7l9WU0I,0.33367347717285156,0.2835972309112549,1
ghCwGHDhD_o,0.3380718231201172,0.25749722123146057,1
hy8tSHLRGt8,0.354079931974411,0.28682035207748413,1
40v4Qc-ELx4,0.3278457522392273,0.27542224526405334,1
1c-0LNS11Lk,0.32903456687927246,0.2406160682439804,1
v-Two4Z-u5s,0.3536129295825958,0.299407958984375,1
KA8WjgM5Gp4,0.3696674108505249,0.29239311814308167,1
xovCsye3VJs,0.3303600549697876,0.2522949278354645,1
dlotjOnJ1mo,0.33969372510910034,0.21703875064849854,1
NXe_oV5f5DQ,0.33703237771987915,0.2721421420574188,1
TmCLkPRSKws,0.32859566807746887,0.2723563015460968,1
cUX3wQym7mQ,0.31131088733673096,0.2491910755634308,1
40HD4g2PSy0,0.3541383147239685,0.2683754563331604,1
7NzPMgM3V8M,0.39057281613349915,0.3160584568977356,1
Y4uTw3NUxYE,0.37615251541137695,0.30967089533805847,1
Knpq7aGFlhI,0.3001312017440796,0.24211467802524567,1
jIvgzOejsT8,0.35840755701065063,0.28303641080856323,1
OZWROTl1apQ,0.37898123264312744,0.26424938440322876,1
hsuB3wkSQAA,0.27605998516082764,0.21150873601436615,1
41X-FsUJ82I,0.33538901805877686,0.2590445280075073,1
7Dfm_dEcaCA,0.33520933985710144,0.2762787342071533,1
hxAt3Njp80k,0.3104916214942932,0.24636328220367432,1
fYLGb7R0lQg,0.37665435671806335,0.30653175711631775,1
5kuOMqm87Vw,0.3327220678329468,0.23964475095272064,1
jV4UBKqxnH0,0.3339420557022095,0.25918641686439514,1
fjCuo7J8GJo,0.3634478449821472,0.26074013113975525,1
gvGuAFYCk0s,0.33193516731262207,0.27181386947631836,1
vgnMn5VM0YY,0.3345170021057129,0.2396831065416336,1
8dIUX3H1zVA,0.34860149025917053,0.24957141280174255,1
YRNiaxSDUzI,0.3308723270893097,0.2510139048099518,1
jCtJpzIKre8,0.3640408515930176,0.2511914372444153,1
4wpyqd-9EKk,0.3310825228691101,0.27836042642593384,1
BLgtUKaznTs,0.3511633276939392,0.2990379333496094,1
2Ci82u5RTCI,0.3608788847923279,0.2681911885738373,1
3rRbJAVW0IA,0.3265487551689148,0.2336738407611847,1
RO6xdATAux0,0.3181617259979248,0.25794079899787903,1
kyBD1Y8AbS8,0.2832980751991272,0.2244398295879364,1
znq_KaV1fdg,0.3284946084022522,0.22693952918052673,1
5dZcMzfGVpM,0.3338986337184906,0.23811112344264984,1
o6tKtZbtMBI,0.25276851654052734,0.183843195438385,1
POXPylU2WkA,0.2846240699291229,0.2078184187412262,1
9x_h9DiA5vY,0.2624790668487549,0.19509559869766235,1
QDHU6_6WCPA,0.2448800504207611,0.1875459849834442,1
Mzoo3FY5H9c,0.25023356080055237,0.2000168412923813,1
KjwOYQwUzGQ,0.28420722484588623,0.21816328167915344,1
WgJufB10xu0,0.2535683512687683,0.20095032453536987,1
blSBrCU9bkY,0.23982831835746765,0.18505093455314636,1
peX2_vLCsV4,0.3168995976448059,0.21330097317695618,1
JlHt9pEJvGw,0.2844434976577759,0.21388478577136993,1
YQ5j43wKGZY,0.29283350706100464,0.2299516499042511,1
-xgS3i3N2qU,0.30269646644592285,0.23625461757183075,1
m7WpmpenK6s,0.34045398235321045,0.28649240732192993,1
MG2eU0kMX64,0.3166980743408203,0.24738112092018127,1
BBEFdClXkoA,0.3528299331665039,0.2953013777732849,1
dpFHkvB9euc,0.2564907968044281,0.2141253799200058,1
6HwYbSAqEn8,0.36998093128204346,0.2966446578502655,1
uaUj_uSSSaM,0.3526148200035095,0.2642134130001068,1
a9mvxtKgP4s,0.3246592879295349,0.21518383920192719,1
hphlFlAfM6I,0.3240259289741516,0.2546761929988861,1
AiJeLPzfu4M,0.3121161460876465,0.2158105969429016,1
UGAevXcg_WQ,0.30659908056259155,0.24295452237129211,1
iyzEB1D7F4g,0.3436962962150574,0.2877351939678192,1
setVhhcYEbU,0.30417340993881226,0.246782124042511,1
m1uaK-4vg6E,0.29797226190567017,0.22842086851596832,1
mKgPGOa4CUQ,0.3410901725292206,0.2543400228023529,1
uUt978D_4Vg,0.2694779634475708,0.2025100737810135,1
ZecxFFqj6Dk,0.31944185495376587,0.18271306157112122,1
t_4jM5vod2A,0.251880019903183,0.20185533165931702,1
-RYyTgWNlIw,0.31407514214515686,0.26345425844192505,1
OClHVaZnx0c,0.29099100828170776,0.24886830151081085,1
_ShVkz3kYUI,0.3193790018558502,0.24125146865844727,1
_W5Jd-YtMjE,0.2870156168937683,0.23568548262119293,1
-y0nld4Yv40,0.34148162603378296,0.24487262964248657,1
0oZM27yfnjM,0.32203209400177,0.2688293755054474,1
1XbDoj1aOrM,0.28465938568115234,0.22462712228298187,1
1cL9CRS5n28,0.29074740409851074,0.21334019303321838,1
1wj3Ba6-dzg,0.3102215528488159,0.22271491587162018,1
1zKz9s9D7dU,0.2611926198005676,0.2069983333349228,1
2DAnEEduSkY,0.2821153998374939,0.21733708679676056,1
2jRQG3l9I_I,0.3541654944419861,0.17150041460990906,1
3PjFBowJV6E,0.276886522769928,0.2039799690246582,1
3g_uG81OjNQ,0.25363433361053467,0.21515077352523804,1
4Ysfya6XYjk,0.27496761083602905,0.21619315445423126,1
5G3CbYVzw6M,0.31329768896102905,0.2037089616060257,1
5ZO5_CfTMoc,0.27419406175613403,0.2266380488872528,1
5ZX_eypUHns,0.29979628324508667,0.21117134392261505,1
5atRcJCTD5s,0.2550346255302429,0.206344872713089,1
7NBGJu5BKcY,0.30184847116470337,0.22676731646060944,1
7Y0MFQNQYsY,0.21935561299324036,0.16826917231082916,1
7dbZUuSqJDs,0.2699970006942749,0.20307663083076477,1
7jZ7-kFWAQY,0.2807880640029907,0.23553875088691711,1
08jhf7tSmmQ,0.2660380005836487,0.22353701293468475,1
9PNpRQYMhas,0.29632920026779175,0.21543405950069427,1
36hOAcUWEiM,0.38794785737991333,0.2797955274581909,1
76qnNkZ6-bA,0.31099769473075867,0.24035365879535675,1
92bGRcDLs38,0.2922409772872925,0.23167912662029266,1
489M-IfTT4M,0.30235230922698975,0.2118821144104004,1
945lkzMIZWU,0.356197714805603,0.22271829843521118,1
AfOfPUyY5mA,0.2545321583747864,0.20018911361694336,1
AmFHamyaCHY,0.32555556297302246,0.21087956428527832,1
at9qQUJj-Po,0.28894132375717163,0.21579542756080627,1
B5TcZ_EN4AY,0.2632235884666443,0.21820814907550812,1
BAbPkzVRwv4,0.3363766670227051,0.24699799716472626,1
b9eqDjjiB78,0.2779993414878845,0.22111445665359497,1
bympMYTNS1s,0.32980120182037354,0.20411472022533417,1
cCt9fbYrMgI,0.2841012477874756,0.2151625007390976,1
cfKi70A-6iY,0.34580665826797485,0.19422000646591187,1
cmLCl67cM7U,0.3035944998264313,0.23677511513233185,1
DbEnEom2lS4,0.3060016632080078,0.23964755237102509,1
djk9pncv5PE,0.28553134202957153,0.21925610303878784,1
ED5ZQr7oA2w,0.27326253056526184,0.20831520855426788,1
Elf049m0V7k,0.26045018434524536,0.20639467239379883,1
ExlQrDusHoA,0.27651262283325195,0.20014147460460663,1
ePzkMP3tFZ4,0.2870931625366211,0.18243452906608582,1
exPWhTeIr-4,0.25584760308265686,0.2138463854789734,1
F1FWlTnv1as,0.3276875615119934,0.2480323612689972,1
fSTwONwagXY,0.31837403774261475,0.24498948454856873,1
GCPFFF1aGD0,0.30623868107795715,0.24421177804470062,1
GOl90WKhbJ0,0.28326186537742615,0.23305915296077728,1
gRCYUmEuL1E,0.2895030379295349,0.21030081808567047,1
gyE7IphL90E,0.2844140827655792,0.2285439670085907,1
h-KlE2jXGn0,0.3045613169670105,0.21549338102340698,1
hDv_RnTSn2Q,0.3066031038761139,0.21839231252670288,1
IWEceQZjdeY,0.2780749201774597,0.21377678215503693,1
IejJgRxE50o,0.30288538336753845,0.22074030339717865,1
IvARDGELg8U,0.31037670373916626,0.20032763481140137,1
J0oOfPQVe9A,0.25313854217529297,0.20866212248802185,1
jDR46dlyEBU,0.2452772855758667,0.20239132642745972,1
jb0Ll_DcwXQ,0.28459566831588745,0.21319378912448883,1
KAw1hv2528A,0.31254008412361145,0.21009570360183716,1
KDP74u_-mgw,0.3146490752696991,0.2452518343925476,1
KTwZIUDCj0s,0.273236483335495,0.21152035892009735,1
Kg40XWMH6HE,0.32021501660346985,0.22574365139007568,1
k7dfgOh3AE4,0.3006897568702698,0.23976536095142365,1
ky1xYImBNnw,0.2764049172401428,0.2304878830909729,1
LtwYj60tbBo,0.38224703073501587,0.2523976266384125,1
l-Dq0q1lvJs,0.2609563171863556,0.1958991140127182,1
lml3IusuCGY,0.3421778678894043,0.2682797908782959,1
M3XPcfF5drM,0.2398952841758728,0.184927299618721,1
MZEIGoEfQO0,0.2884387969970703,0.22634975612163544,1
mQe0SkiJg5U,0.25496456027030945,0.21424119174480438,1
mzy0seVwG4Q,0.29302385449409485,0.20069192349910736,1
N80RbQiILS8,0.30748969316482544,0.2516164779663086,1
NuZzanfgZZg,0.3238857388496399,0.21776749193668365,1
nA_4LsXeunI,0.26693838834762573,0.207067608833313,1
nWUGgh21Y6U,0.2843053638935089,0.21817901730537415,1
nuNI7tr0YZE,0.28177326917648315,0.20621538162231445,1
nylMy-vC49E,0.3365260064601898,0.26481959223747253,1
oC2o2-Nteyw,0.2535487711429596,0.19376537203788757,1
oJrNJhsQrFc,0.26264944672584534,0.18861408531665802,1
obVg0R4J4NU,0.29491567611694336,0.23796111345291138,1
omEdhW-n0qc,0.31588423252105713,0.2329205572605133,1
PUaYr-mrXfo,0.3191353678703308,0.212328240275383,1
PXThMrVZo50,0.2825280427932739,0.23492580652236938,1
PwASYy9EGWQ,0.27721408009529114,0.20908735692501068,1
pMkVNcZOQ8I,0.26352453231811523,0.19861100614070892,1
pazy2kJBSU4,0.2769685387611389,0.20161159336566925,1
QJQ-m3JsLZw,0.25207918882369995,0.2034481316804886,1
QNUO3gi4-80,0.3034420907497406,0.23248206079006195,1
QWczX290t-Y,0.23733799159526825,0.1825544387102127,1
Q_9IocXiDQA,0.2527160346508026,0.21338415145874023,1
QaKFIdd5BOA,0.27474385499954224,0.2370016723871231,1
QeemTmz-EEs,0.2786844074726105,0.2013769894838333,1
QoFbDEB3O10,0.3601638674736023,0.22599656879901886,1
qEvi05smvQU,0.3325271010398865,0.23505671322345734,1
qRH23qaidbw,0.2987411618232727,0.21015925705432892,1
qY9UDhRqYyQ,0.2899715304374695,0.21707281470298767,1
r8GGcOTaX0A,0.28486180305480957,0.2335352599620819,1
rI4QRw7z220,0.2674899995326996,0.21407021582126617,1
rdZNx-bFEyM,0.362883985042572,0.23471395671367645,1
S-urPnZysx0,0.34563004970550537,0.2515573501586914,1
Sl6NVYg_Gyo,0.2436949759721756,0.19916808605194092,1
Smw02vXKClE,0.2970424294471741,0.24664561450481415,1
sAvS0dBgRoE,0.27653223276138306,0.21729806065559387,1
t29uk3lBAig,0.19819426536560059,0.16733123362064362,1
tQlzkpxRskY,0.2470352053642273,0.17535826563835144,1
t_ZCyb69awE,0.2758443355560303,0.2185048907995224,1
tvyiIZb90vg,0.2674323320388794,0.22630354762077332,1
U1bUwDxBu4Y,0.2615079879760742,0.21569138765335083,1
U7d8-kC8-yA,0.2780842185020447,0.21236847341060638,1
UAtycCi4Gu8,0.28436821699142456,0.21391475200653076,1
UDhNBLjzr00,0.3378296494483948,0.2644958198070526,1
UTH-B5E46O0,0.2868781089782715,0.18482236564159393,1
UrvsDOmQacA,0.25982698798179626,0.19160713255405426,1
uJ24-lI5gZM,0.36335012316703796,0.22562262415885925,1
uOSJQa6ARbE,0.25687000155448914,0.19624575972557068,1
ux5czE-rEYU,0.30672553181648254,0.22301003336906433,1
VHvRwPO5W5k,0.29196804761886597,0.21038714051246643,1
VbUzlWTMCTE,0.32030850648880005,0.2131035178899765,1
VlDTMIgGbRo,0.2912694215774536,0.21277859807014465,1
vjrXPNfkm5E,0.2551952600479126,0.19061097502708435,1
WJXpPZI-RnM,0.3042505979537964,0.23237508535385132,1
W_CG_FiYeec,0.27553117275238037,0.20047791302204132,1
WsRm8MoFJjc,0.2944687604904175,0.23517946898937225,1
wR6Ot1dmXCI,0.2995070815086365,0.23047904670238495,1
wRH5nL3TqpY,0.2525100111961365,0.20306064188480377,1
XUGEf2MG6j4,0.3404476046562195,0.2484627515077591,1
XV7hjB00k9Y,0.28506559133529663,0.21352414786815643,1
XuNqMOGENZk,0.27254927158355713,0.2197083979845047,1
XuuV5Z5SJak,0.2851172089576721,0.19529497623443604,1
xxz01CWHz-c,0.26141491532325745,0.21609531342983246,1
Y3-VtJB2Xec,0.2722976803779602,0.22912344336509705,1
ygtjdGU3Ki0,0.3156915605068207,0.24711528420448303,1
ZWk2E1ppcRo,0.25515636801719666,0.19323378801345825,1
ZkLvE2wsr8M,0.24576494097709656,0.19283489882946014,1
z0BwHBp8CQI,0.27732330560684204,0.17669056355953217,1
YkIN3TyDLFk,0.28042176365852356,0.22278417646884918,1
_7VXXHn-AaY,0.25665485858917236,0.20583438873291016,1
nY0PhNhogYw,0.2566261291503906,0.19955170154571533,1
dUaTLrPXQCE,0.28814420104026794,0.21478572487831116,1
hUmTKH68EVE,0.29989010095596313,0.19762109220027924,1
vgd20co9vp8,0.3213390111923218,0.221923828125,1
UmQDj32kuMg,0.2997322976589203,0.20299787819385529,1
NuJ2cgz_oJw,0.2885209619998932,0.2225298434495926,1
taaxeeLu9D0,0.3374229073524475,0.2519650459289551,1
N2O9lveUsyg,0.30020493268966675,0.24490441381931305,1
TlxP5R2afX0,0.2639636993408203,0.19559769332408905,1
GpW2cjNOukk,0.3359059691429138,0.23151187598705292,1
0XO2rDF0eAc,0.26344889402389526,0.19693490862846375,1
H4tkcoqQi60,0.2690490782260895,0.20760881900787354,1
al2TSUUNBzM,0.26775336265563965,0.21988733112812042,1
uXbEQNuvfVo,0.3086448311805725,0.2356681078672409,1
kNxPgau9Ib8,0.24012073874473572,0.17530705034732819,1
Q9UDoY9ezVw,0.28184330463409424,0.21244308352470398,1
Z0Tob4eL18w,0.27744704484939575,0.2077201008796692,1
4qVY3qLI-0k,0.2867876887321472,0.20952598750591278,1
DYEAzLrFCoQ,0.2571296989917755,0.20469605922698975,1
UUZ6O73_ydM,0.27404332160949707,0.19881999492645264,1
iKHbaZb7oDI,0.25971803069114685,0.20270293951034546,1
qY4fw81Wzoo,0.2958768606185913,0.22527994215488434,1
EJBsIbPegEk,0.23893527686595917,0.1874212622642517,1
pdtS2KQyRd4,0.2581637501716614,0.2007806897163391,1
ppPE2qKrong,0.27684277296066284,0.208799809217453,1
IA2LgeFqWjY,0.2916741967201233,0.2130112200975418,1
rQys5X0JqFs,0.270163893699646,0.19987818598747253,1
kmmNVLiC_nQ,0.3216928541660309,0.21970149874687195,1
HGd81Eft1eA,0.26074352860450745,0.20983193814754486,1
uYXQqhVB7uw,0.26963597536087036,0.20388469099998474,1
miiefPDILZA,0.31365859508514404,0.20000357925891876,1
tiC8P7Kr2Ak,0.29188072681427,0.2064155489206314,1
n_Ay5c0iz_U,0.2789990305900574,0.21209634840488434,1
0BEAXgoHsrw,0.26655298471450806,0.1942334771156311,1
rk7tNQ4puSA,0.26375946402549744,0.22802209854125977,1
9jJYKp4xtGM,0.2501020133495331,0.18234150111675262,1
3e-Fflqh98M,0.2547857165336609,0.196897491812706,1
pBEY-9vaTy4,0.3182861804962158,0.25649380683898926,1
gzZ-c_2Cqvo,0.2800702154636383,0.22395750880241394,1
rcsjm_VbIoY,0.3595774471759796,0.2577226161956787,1
hk089Z5C_d4,0.3077811300754547,0.19691890478134155,1
4_Vk_0au4Uk,0.3230271339416504,0.2448209673166275,1
azNbpAnSiAM,0.38118621706962585,0.2545364201068878,1
siI4U3JlURs,0.3514255881309509,0.242110475897789,1
bS4dxJ50-ZU,0.31624990701675415,0.26444655656814575,1
yzFas2BOQbM,0.28494560718536377,0.23484362661838531,1
KH9o8UYjWuk,0.3194255828857422,0.2532764673233032,1
0gcVq4kCGkY,0.3129946291446686,0.23650780320167542,1
TaHr7mvkpL0,0.3448120355606079,0.2744033932685852,1
EKCZHTlk24w,0.3534303307533264,0.247306227684021,1
DrBNiZOBhlc,0.34531188011169434,0.23251788318157196,1
AlFYyXWALzg,0.3076402544975281,0.22428691387176514,1
Cbo2yT3LlkE,0.33607563376426697,0.2734767198562622,1
yBJu_IceZVA,0.3295709788799286,0.2887175381183624,1
oQSOMZjUyVs,0.34353119134902954,0.2598300874233246,1
Iv21lc2kmJA,0.24244439601898193,0.17401652038097382,1
xyJanu3oB58,0.3413723111152649,0.3206612765789032,1
KtXF96oWZV8,0.34037256240844727,0.22542138397693634,1
UvDNf7rtajE,0.3162808418273926,0.234226793050766,1
v3cHvZTpCXA,0.3209853172302246,0.2456817328929901,1
BkfC9xJBfa0,0.32468587160110474,0.2317640334367752,1
8vsKelGXfow,0.31701070070266724,0.21300570666790009,1
BC1gY53uanM,0.35797518491744995,0.2913978099822998,1
Mp3Wi98HTUY,0.33832454681396484,0.25282880663871765,1
8PsZ6zUyNYg,0.2785746455192566,0.22920824587345123,1
f87JmMzJ03g,0.3587998151779175,0.2402879297733307,1
SlvlAG9qbm0,0.28692755103111267,0.2252429723739624,1
tNm5xVfsFvQ,0.28713852167129517,0.22427910566329956,1
mmoTwfxok48,0.30623576045036316,0.20100121200084686,1
QP7R1304Juo,0.29288220405578613,0.22842322289943695,1
t2SrzmOJ22U,0.3121117949485779,0.22636957466602325,1
6QBBOF5kkys,0.34493839740753174,0.25158941745758057,1
nJTERjtnWTE,0.3573268949985504,0.2769952416419983,1
p1fukG8boHY,0.3762536644935608,0.2891106903553009,1
AVaXbRxX_0E,0.29514312744140625,0.2478153109550476,1
F8FuLOUlPSg,0.28145408630371094,0.21952183544635773,1
nKmsYNfcp2Y,0.34442028403282166,0.26492080092430115,1
VGNRi_HBZc8,0.3325425982475281,0.24791158735752106,1
DbjqcSKC5gw,0.3111840486526489,0.23178395628929138,1
iEuGZcgC5b8,0.38133129477500916,0.2719111144542694,1
BGzoVxPP-20,0.26809194684028625,0.22299952805042267,1
g5rJmWzHUys,0.3393549919128418,0.2672328054904938,1
3mk76DTzj1w,0.3275110125541687,0.24732011556625366,1
JiwBOfzICa4,0.31811779737472534,0.2545672059059143,1
rsEQBT4uy-E,0.28337764739990234,0.22513222694396973,1
X2Y1uV-D_-E,0.3151191174983978,0.2428843379020691,1
BQi71lEUfLA,0.32823461294174194,0.22534000873565674,1
p2Tb4QMGHUI,0.2574187219142914,0.20344217121601105,1
VkdGnjldAHU,0.29514560103416443,0.24060235917568207,1
Jt28AqHB6gI,0.28324294090270996,0.22779370844364166,1
9RLoPKnwwh8,0.32415950298309326,0.23941576480865479,1
Cp2VynCgcTo,0.3395780622959137,0.24116192758083344,1
qcsdJgJLM38,0.26984843611717224,0.21365201473236084,1
SfPEJh3XvxY,0.3054870069026947,0.2217821627855301,1
MGCZNfWjd4I,0.352863609790802,0.30563440918922424,1
TcP6JQRLdi8,0.31327903270721436,0.25142309069633484,1
FFwcE_kRilo,0.3448390066623688,0.2524662911891937,1
sh3wpWZe29s,0.34336742758750916,0.2906844913959503,1
0Jl9aCB2Y0U,0.34769386053085327,0.27474015951156616,1
lcxaiy74olA,0.3328624963760376,0.23986491560935974,1
1xPgvAgecBY,0.32042908668518066,0.23892715573310852,1
nZ_MzG0IsjM,0.28760823607444763,0.2739834785461426,1
in2jZ4fEdN0,0.27151453495025635,0.23035764694213867,1
6-A4dgrRmUw,0.3368338346481323,0.26296207308769226,1
ViRHUZ4FYpE,0.3112449049949646,0.2344428449869156,1
SqTyVJLlStw,0.3053593039512634,0.26814332604408264,1
IPwlO9vb5ig,0.2885127067565918,0.21226584911346436,1
l_J91LIPD9o,0.3346545994281769,0.2771265208721161,1
Q3fowI6Fk1I,0.3252427577972412,0.2337348908185959,1
3Mvm6-VbrPE,0.25732070207595825,0.20444653928279877,1
eGHk7vjpM1I,0.34835171699523926,0.2753288745880127,1
rjRZPgOuXmc,0.35298675298690796,0.26790231466293335,1
IZKIyq4lugw,0.3133254051208496,0.22147221863269806,1
YR9ucBKrXYw,0.3333863615989685,0.24740366637706757,1
ApeJ13IWORo,0.29860126972198486,0.21421629190444946,1
WN43zQNi9L8,0.3450649082660675,0.23457784950733185,1
xOLdnZ76FRk,0.3019077181816101,0.24708567559719086,1
o4BQjitYvnk,0.36525577306747437,0.30176666378974915,1
N2OfqlNSTNI,0.33365318179130554,0.20931290090084076,1
nSmprWdbPJ0,0.3278931677341461,0.245947003364563,1
o11m8ddslJY,0.34108513593673706,0.267437607049942,1
NQVwPAFkfNU,0.29514092206954956,0.23476849496364594,1
QqIO3TGL214,0.3138244152069092,0.26640230417251587,1
DDol_otKkh8,0.3164058327674866,0.22545307874679565,1
rOUFcq27V1A,0.33194851875305176,0.24247165024280548,1
TKT3fKXvt9c,0.3533799648284912,0.22766242921352386,1
8Cn8GloDhVY,0.2722361087799072,0.21127133071422577,1
bVPhfJssD0k,0.3526265025138855,0.24984553456306458,1
9ygZzBUvAqc,0.3263889253139496,0.2511501610279083,1
T1fSxZFkg7I,0.3437831997871399,0.2556397020816803,1
ihU2m7c13sM,0.313970148563385,0.24371717870235443,1
8QxKiYW6Xno,0.2637278437614441,0.20095977187156677,1
OdQ6ff4dbQw,0.2657909393310547,0.19950419664382935,1
gThNmAcknbk,0.27538001537323,0.2191978394985199,1
S9qUllw14ng,0.28802114725112915,0.22529879212379456,1
AZJxwZRm9u8,0.29439330101013184,0.23012907803058624,1
L_1R40T6gJs,0.3128981590270996,0.25703519582748413,1
LF0bNy2G6MQ,0.2875521183013916,0.2157599776983261,1
OVmeI58ioXA,0.3549736440181732,0.24852755665779114,1
DsTQVgBVIoI,0.3353763520717621,0.20742754638195038,1
4tf0SvG-36M,0.37992027401924133,0.3480489253997803,1
wr-hKR6HT8M,0.30263930559158325,0.26858726143836975,1
Aun_RGA_u0k,0.34375277161598206,0.23861190676689148,1
oSEloWv9ZRg,0.320146769285202,0.25229206681251526,1
TaZkl52N3NE,0.31029611825942993,0.24611075222492218,1
13c37KJqs7w,0.2970584034919739,0.2373117357492447,1
8yRH3ecJRpY,0.382720410823822,0.2660530209541321,1
QjWrpD-Nqbk,0.32668137550354004,0.2617300748825073,1
0basEI52lJk,0.34136098623275757,0.2359989732503891,1
suxbsswhORA,0.32038843631744385,0.2508157789707184,1
m-IsK2T45pk,0.3725430965423584,0.27892544865608215,1
wDfLOeVkC3I,0.3509964942932129,0.2741667926311493,1
iIAK-mJleqg,0.30494987964630127,0.2120962291955948,1
AOOKmn_aHxA,0.3844660520553589,0.27349284291267395,1
eDdUIP2efmo,0.28247755765914917,0.238716259598732,1
FQYXAyseutY,0.30889034271240234,0.21849752962589264,1
6p38dCSHAVc,0.3374156653881073,0.24872782826423645,1
ohlFsHFs62I,0.28306353092193604,0.21418876945972443,1
UUGqRZgWJoM,0.30388277769088745,0.23819757997989655,1
FUViHbnHkZI,0.29239779710769653,0.21586529910564423,1
BgljHqQpp2Y,0.27558958530426025,0.20805564522743225,1
ZFLDzCLrnm0,0.27994126081466675,0.2188771516084671,1
SC7aUcwj_sM,0.37747377157211304,0.2756195664405823,1
r1xsuPlKis8,0.31205087900161743,0.1949034035205841,1
OP75ThF88QU,0.3636976480484009,0.25973233580589294,1
1mYPypXQy9s,0.39027130603790283,0.29344725608825684,1
xi_8XEsMHdY,0.3229322135448456,0.22685958445072174,1
QFF1xB7r-8w,0.3596342206001282,0.2589765191078186,1
